place_id,name,description,reviews,rating,featured_image,address,review_keywords,link,coordinates
beach_0042,Pantai Ngiarwarat,-,32,4.2,https://lh3.ggpht.com/p/AF1QipN7w-N64HRtAQTvd8k6jAlcio_gcSuxa8YJ2pWc=s1024,"9JMF+WC, Ohoidertawun, Kec. Kei Kecil, Kabupaten Maluku Tenggara, Maluku","pasir, festival, struktur",https://www.google.com/maps/place/Pantai+Ngiarwarat/data=!4m7!3m6!1s0x2d30095fe4523979:0x6f40632faebd1985!8m2!3d-5.615165!4d132.6236044!16s%2Fg%2F11sg_l1psr!19sChIJeTlS5F8JMC0RhRm9ri9jQG8?authuser=0&hl=id&rclk=1,"-5.615165, 132.6236044"
beach_0043,Pantai Namalatu,-,30,4.5,https://lh3.ggpht.com/p/AF1QipN8DuQ8bfiITkUKAtyQQTWjKBpwaPRdTqQ6_a2I=s1024,"6499+P6F, Jl. Amanhuse, Latuhalat, Kota Ambon, Maluku","kelapa, harga",https://www.google.com/maps/place/Pantai+Namalatu/data=!4m7!3m6!1s0x2d6cddc29dcf7baf:0x695d1215b5fa0488!8m2!3d-3.7806833!4d128.1180411!16s%2Fg%2F11kq4lq6wb!19sChIJr3vPncLdbC0RiAT6tRUSXWk?authuser=0&hl=id&rclk=1,"-3.7806832999999997, 128.1180411"
beach_0045,Pantai Awahang,-,26,4.4,https://lh3.ggpht.com/p/AF1QipMe-QUT7w8qnxvDLPa14Q15SO2pP6o54dY4uTEK=s1024,"754M+94H, Kota Ambon, Maluku",pantainya,https://www.google.com/maps/place/Pantai+Awahang/data=!4m7!3m6!1s0x2d6cc2fa79032079:0x3e3d4db50371e78f!8m2!3d-3.7440654!4d128.1828494!16s%2Fg%2F11g65b01kx!19sChIJeSADefrCbC0Rj-dxA7VNPT4?authuser=0&hl=id&rclk=1,"-3.7440653999999998, 128.18284939999998"
beach_0046,Pantai natsepa,-,25,4.7,https://lh3.ggpht.com/p/AF1QipPPI-DGGNuvmbDaj4UvbcxI1PNWmLwff_K2luug=s1024,"97HR+94, Suli, Kabupaten Maluku Tengah, Maluku","rujak, buah, berenang, tiket, harga",https://www.google.com/maps/place/Pantai+natsepa/data=!4m7!3m6!1s0x2d6ced085aa92d0b:0x18193db38af8b5a3!8m2!3d-3.6215692!4d128.290225!16s%2Fg%2F11p6xsp378!19sChIJCy2pWgjtbC0Ro7X4irM9GRg?authuser=0&hl=id&rclk=1,"-3.6215691999999997, 128.290225"
beach_0047,Wisata Pantai Masnana,-,19,4.5,https://lh3.ggpht.com/p/AF1QipOyamrXPHiITUArcKlRJNt_I93a9upz0aKJeMga=s1024,"4PWR+X88, Unnamed Road, Labuang, Kec. Namrole, Kabupaten Buru Selatan, Maluku","pemandangan, bola, luas",https://www.google.com/maps/place/Wisata+Pantai+Masnana/data=!4m7!3m6!1s0x2d72ddc1cf9d0ec7:0x8d201a0d68ebf108!8m2!3d-3.8525994!4d126.7408173!16s%2Fg%2F11ns4w3b2f!19sChIJxw6dz8Hdci0RCPHraA0aII0?authuser=0&hl=id&rclk=1,"-3.8525994, 126.74081729999999"
beach_0049,Pantai Lentui,-,15,4.3,https://lh3.ggpht.com/p/AF1QipO7kP1l3raJgRYaLROYwystJtiIY-pySPij2GA=s1024,"3RQH+7HG, Unnamed Road, Kobi, Kec. Seram Utara Tim. Kobi, Kabupaten Maluku Tengah, Maluku",healing,https://www.google.com/maps/place/Pantai+Lentui/data=!4m7!3m6!1s0x2d6a0303b5b1924b:0x67de27bba45e4919!8m2!3d-2.9118108!4d129.8289518!16s%2Fg%2F11jjpqxpd4!19sChIJS5KxtQMDai0RGUlepLsn3mc?authuser=0&hl=id&rclk=1,"-2.9118108, 129.8289518"
beach_0051,Taman wisata Pantai Batu Pintu Haria,-,13,4.5,https://lh3.ggpht.com/p/AF1QipMDAc-AaO4PbQhH8NNbsx4KEJqzL2UlpBN5FaEG=s1024,"CJ7J+R28, Haria, Kec. Saparua, Kabupaten Maluku Tengah, Maluku","nama, harga",https://www.google.com/maps/place/Taman+wisata+Pantai+Batu+Pintu+Haria/data=!4m7!3m6!1s0x2d6c9d82a5602539:0xdd01d795deebe586!8m2!3d-3.5854571!4d128.6300647!16s%2Fg%2F11hy9gp2kd!19sChIJOSVgpYKdbC0RhuXr3pXXAd0?authuser=0&hl=id&rclk=1,"-3.5854570999999997, 128.6300647"
beach_0054,Pantai Private Mandalise,-,10,4.5,https://lh3.ggpht.com/p/AF1QipMIGXQuNf_0uuqwGio7o_qpPuL1jWzZR78Cf0Em=s1024,"Suli, Kec. Salahutu, Kabupaten Maluku Tengah, Maluku",piknik,https://www.google.com/maps/place/Pantai+Private+Mandalise/data=!4m7!3m6!1s0x2d6cedef1e7664e3:0xf99bd081e6811e4b!8m2!3d-3.6268992!4d128.306538!16s%2Fg%2F11y225r4xn!19sChIJ42R2Hu_tbC0RSx6B5oHQm_k?authuser=0&hl=id&rclk=1,"-3.6268992, 128.306538"
beach_0055,Pantai Haliwela,"Tempat Rekreasi, Disewakan Kamar Full AC ,bisa untuk menginap bersama Keluarga ",10,5.0,https://lh3.ggpht.com/p/AF1QipPhPU6b_-E-apWWSa0AxjAHnfivEpHCziUoYcXB=s1024,"Suli, Maluku I- ndonesia, Kota Ambon, Maluku 97582","berenang, sunset",https://www.google.com/maps/place/Pantai+Haliwela/data=!4m7!3m6!1s0x2d6ced2ee19f3fed:0x98ab562b6a998e10!8m2!3d-3.6244361!4d128.3021146!16s%2Fg%2F11y7q9_3rv!19sChIJ7T-f4S7tbC0REI6ZaitWq5g?authuser=0&hl=id&rclk=1,"-3.6244361, 128.30211459999998"
beach_0075,Pantai Molana,-,4,3.0,https://lh3.ggpht.com/p/AF1QipMt1kk9ahIzy1c6tOpD_kqpXSdpCpzKSrm7wBTj=s1024,"9J45+QHC, Pulau Molana, Haria, Kec. Saparua, Kabupaten Maluku Tengah, Maluku","pulau, uang",https://www.google.com/maps/place/Pantai+Molana/data=!4m7!3m6!1s0x2d6c9f6d02fc46f9:0xe492a57c429463db!8m2!3d-3.6430556!4d128.6088889!16s%2Fg%2F11kjpmlykg!19sChIJ-Ub8Am2fbC0R22OUQnylkuQ?authuser=0&hl=id&rclk=1,"-3.6430556, 128.60888889999998"
beach_0080,Pantai Tanah Rata,-,3,5.0,https://lh3.ggpht.com/p/AF1QipMw8qKxg7EY0Pphd2pJhEvOlAbrgMxlfgeZv1A=s1024,"FWP5+Q2, Tanah Rata, Kec. Banda, Kabupaten Maluku Tengah, Maluku",sunrise,https://www.google.com/maps/place/Pantai+Tanah+Rata/data=!4m7!3m6!1s0x2d158762e41a645d:0xf096d16019f42852!8m2!3d-4.5124565!4d129.9079308!16s%2Fg%2F11khjptnwp!19sChIJXWQa5GKHFS0RUij0GWDRlvA?authuser=0&hl=id&rclk=1,"-4.5124565, 129.9079308"
beach_0114,Pantai Losari,"Pantai indah menawarkan pemandangan matahari terbenam dramatis, plus restoran & hotel di dekatnya.",3977,4.5,https://lh3.ggpht.com/p/AC9h4no6zMNDgHRjwnaOU-WGp0X-XdMSHDFqF8frl9ug8VvYXQaqGr3-L6aNM-9ClaZyTo6kgjHHf-JsgSeNfMJg3HhMgGEx2CFdT25tYUbMxxOpVXSKi6ybWUh38t4SneGYbhJQNyWq=s1024,Sulawesi Selatan,"masjid, pemandangan, pisang, pengamen, senja, ikon, reklamasi, kubah, landmark, tulisan",https://www.google.com/maps/place/Pantai+Losari/data=!4m7!3m6!1s0x2dbf1d52ea30d089:0x6101a2ac09b61090!8m2!3d-5.1436198!4d119.4074821!16s%2Fg%2F121kq48x!19sChIJidAw6lIdvy0RkBC2CayiAWE?authuser=0&hl=id&rclk=1,"-5.1436198, 119.4074821"
beach_0115,Pantai Bira Pasir Putih,-,3540,4.6,https://lh3.ggpht.com/p/AC9h4nqFeS_4HcJRg7lQngVWefa5b7xC67nh22c9moWfvzg-ExmzWH5yCVYZbf2VX-Aa4mzxVv8T1yrPJRr_E6czOiLa1WZUFnizjL1XZfg2sFuVDDZ-Qwze-MlcZ0AJ4xBYHPsAsbPI=s1024,"Bira, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan 92571","pemandangan, penginapan, banana boat, pulau, snorkling, ombak, penyu, tepung, donat, mancanegara",https://www.google.com/maps/place/Pantai+Bira+Pasir+Putih/data=!4m7!3m6!1s0x2dbbf3ecdd6fcef9:0xc5bb884df39ac8da!8m2!3d-5.6151403!4d120.4574201!16s%2Fg%2F11b7q8665m!19sChIJ-c5v3ezzuy0R2sia802Iu8U?authuser=0&hl=id&rclk=1,"-5.615140299999999, 120.4574201"
beach_0116,Pantai Akkarena,"Pantai berpasir hitam yang populer untuk melihat matahari terbenam & jet ski, dengan warung & taman bermain.",2827,4.2,https://lh3.ggpht.com/p/AC9h4nquDHxdNRKEQy7sDJFDCFLFgogMkfO6i9bMYq8uGCVBzYxPIXG6l5EE5AcOUK5xIBveQmCObcvpi8YsiBmfCBDMVuPkBKDVRQrdAWbBVAJ1HyMPsH9nYDXV1tCodeBe14yGJhqXDA=s1024,"Jalan Tanjung Bunga, Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224","wisata, tiket, gazebo, senja, duduk, fasilitas, pacar, foodcourt, reklamasi, tarif",https://www.google.com/maps/place/Pantai+Akkarena/data=!4m7!3m6!1s0x2dbf1d0e42ba6d3f:0x4928ea8d27d52fa9!8m2!3d-5.1719175!4d119.3886864!16s%2Fg%2F11b7l2_4yk!19sChIJP226Qg4dvy0RqS_VJ43qKEk?authuser=0&hl=id&rclk=1,"-5.1719175, 119.3886864"
beach_0117,Wisata Pantai Galesong,"Selain kolam renang & taman bermain, wisata tepi pantai ini menawarkan rental perahu.",2378,4.4,https://lh3.ggpht.com/p/AC9h4nq3I9SAX3bNP_ydKRn8D5r1yDEp5wxMNy1l6UOO_QJZZ1ftcD-RoE2yfR1qCUwo6xV1Vp3cK8ra9yWNI4pWDruA0clNeZWBPIfOyMiLsNsXgoupokqy7XZVfyVG1Xz4NcPf_Qs=s1024,Sulawesi Selatan,"tempat wisata, dewasa, rekreasi, gazebo, banana boat, pemandangan, kolam, bersih, interior, jalan masuk",https://www.google.com/maps/place/Wisata+Pantai+Galesong/data=!4m7!3m6!1s0x2dbf1e5b7a659a9b:0x929b115a5b4169bc!8m2!3d-5.2419241!4d119.380199!16s%2Fg%2F1pzpw9gjr!19sChIJm5plelsevy0RvGlBW1oRm5I?authuser=0&hl=id&rclk=1,"-5.241924099999999, 119.38019899999999"
beach_0118,Pantai Paal,"Pantai panjang dipenuhi cottage & kedai camilan, populer untuk berperahu dan berenang di terumbu karang.",2166,4.6,https://lh3.ggpht.com/p/AC9h4nrBS0fJzkS9XjzzfX82iPxnc2HBWH6n9-u24Et-4wsb64FyYvdvus39-27wnSTgGJOec1d0lEgrnZsHIwiUIPabDfAZzDmhRivQOR_fMsS3rZf9z0cjWGEPzTtQJlp3rEx6Zlzw=s1024,"Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","pemandangan, wisata, liburan, banana boat, rekreasi, biaya, gazebo, tiket, hati, ember",https://www.google.com/maps/place/Pantai+Paal/data=!4m7!3m6!1s0x3287b1bfffffffff:0xc6fde198deb15181!8m2!3d1.6515069!4d125.1618811!16s%2Fg%2F11b7f14gp9!19sChIJ_____7-xhzIRgVGx3pjh_cY?authuser=0&hl=id&rclk=1,"1.6515069, 125.16188109999999"
beach_0119,Pantai Tj. Bira,"Pantai indah berpasir putih & tanjung yang menawarkan aktivitas berenang, berjemur, olahraga air, dan bungalo.",2020,4.6,https://lh3.ggpht.com/p/AC9h4nqdVmbun8rmFfO4gbKVoM938SFqsETur0WlKAxHXIJy0Yk5hnTF38s3AqbE9P4N8SPNDUyqJ-moxspjUmgwNQtztzBePrGwws49IgDAE-IExr6Joq6NtVFEoaIRmz8kqxS2tiH-nQ=s1024,Sulawesi Selatan,"wisata, pemandangan, penginapan, kebersihan, tepung, banana boat, surga, internasional, tarif, donat",https://www.google.com/maps/place/Pantai+Tj.+Bira/data=!4m7!3m6!1s0x2dbbf3fa9e2f1c37:0x6217cb35c3073b6a!8m2!3d-5.6091375!4d120.4498131!16s%2Fg%2F11b6gdbzy6!19sChIJNxwvnvrzuy0RajsHwzXLF2I?authuser=0&hl=id&rclk=1,"-5.6091375, 120.4498131"
beach_0120,Pantai Bosowa Tanjung,-,1670,4.5,https://lh3.ggpht.com/p/AC9h4noVhnHfE3QvMbOWth49G_kCIUEDowNVs06rHJrg13EQ1b2gDoODYWkgxWuvlV8MVgLFZDRTHkvjUqXJD1XArCdhBCMm_SzVoEg4vnGTBz_Y9bxQToMLWSZYmBMn6_KE3PKtAWLheA=s1024,"R9MQ+934, Kota Makassar, Sulawesi Selatan","pantainya, sunset, toilet, kebersihan, weekend, biaya, gazebo, ombak, tempat duduk, fasilitas",https://www.google.com/maps/place/Pantai+Bosowa+Tanjung/data=!4m7!3m6!1s0x2dbf1d81c547d713:0x301ceed4c8c3e44f!8m2!3d-5.1666029!4d119.3876908!16s%2Fg%2F11rxhk0v3h!19sChIJE9dHxYEdvy0RT-TDyNTuHDA?authuser=0&hl=id&rclk=1,"-5.1666029, 119.3876908"
beach_0121,Pantai Kilo 5,-,1625,4.5,https://lh3.ggpht.com/p/AC9h4noU5JTNaw4cLySkXbqcmuC5TXTb3SIps-fFssGo1SJXlHgOBqYGTFn85ZAKT-avCjuowkO6WQf3beA3oH6I56bOHqPcM0kz4prTmjMuUrUQvRDP6cVSP8FolbXeKKZM2c4J970=s1024,"Jl. Dr. Moh. Hatta, Bukit Mambual, Kec. Luwuk Selatan, Kabupaten Banggai, Sulawesi Tengah","wisata, sore, santai, pemandangan, kebersihan, pagi, goreng, masyarakat, terumbu karang, sambal",https://www.google.com/maps/place/Pantai+Kilo+5/data=!4m7!3m6!1s0x2d86a12213bd5d67:0x55bb90cea1baa3ca!8m2!3d-0.9831849!4d122.788762!16s%2Fg%2F11b86x_xnf!19sChIJZ129EyKhhi0RyqO6oc6Qu1U?authuser=0&hl=id&rclk=1,"-0.9831848999999999, 122.78876199999999"
beach_0122,Pantai Tanjung Bayang,-,1597,4.1,https://lh3.ggpht.com/p/AC9h4nq2oOh9PTEnbyTaybiX7OKnJkQ-u7ulp4chEdaRmlxDiVkIq0rZXxivyVqc5bEOgYlJXBsOaGGx2S4VJdzTMtvQVoV6e3nyeourY25O2WIcWo5Sr90UfINlM2hKkC_vJ-VzYGs2=s1024,"Selat, Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90225","wisata, rekreasi, gazebo, biaya, sewa, banana boat, santai, senja, masyarakat, organisasi",https://www.google.com/maps/place/Pantai+Tanjung+Bayang/data=!4m7!3m6!1s0x2dbf1da6e1b213a7:0xc3a722db242465e7!8m2!3d-5.1835531!4d119.3892559!16s%2Fg%2F11c60jtqwf!19sChIJpxOy4aYdvy0R52UkJNsip8M?authuser=0&hl=id&rclk=1,"-5.1835531, 119.3892559"
beach_0123,Paputo Beach,-,1523,4.1,https://lh3.ggpht.com/p/AC9h4nrmTz1-nmj3ZSpgBnbGp4vLsA3aVnyI7emEO74npFu4NJvHZaTx86oB_m7jgR5OyI7qpDvjyTAjf9XpmIsVO8OyzACiLdKQAOZToMB5k-lQP3tz3TYyxISQHIjvo-2k0aatsah1pg=s1024,"Jl. Latassakka, Lumpue, Kec. Bacukiki Bar., Kota Parepare, Sulawesi Selatan 91123","musik, gazebo, pemandangan, sejuk, kebersihan, foto, menu, santai, destinasi wisata, tarif",https://www.google.com/maps/place/Paputo+Beach/data=!4m7!3m6!1s0x2d95bca3391604c3:0x5cde3edfb22e4a0d!8m2!3d-4.0534349!4d119.6191624!16s%2Fg%2F11clggj6g3!19sChIJwwQWOaO8lS0RDUoust8-3lw?authuser=0&hl=id&rclk=1,"-4.0534349, 119.6191624"
beach_0124,Pantai Tanjung Karang,-,1470,4.4,https://lh3.ggpht.com/p/AC9h4nosTXlxUdv8apgvZq_ysdpzXoJQEm1U2QbRGmwZyCiVbpAv6Kt7TEA6ivm_7yJMaIwjEIuvZQ_L5b5-eL_LoTS0q6GXuLQhMdZyrwqw1miYI6BMb-vtVua9oG2ihK1kqvu0L-dk3A=s1024,"Labuan Bajo, Kec. Banawa, Kabupaten Donggala, Sulawesi Tengah 94351","snorkling, wisata, pemandangan, liburan, terumbu karang, banana boat, cottage, sewa, masyarakat, gazebo",https://www.google.com/maps/place/Pantai+Tanjung+Karang/data=!4m7!3m6!1s0x2d8bb7774b1930ff:0xa606018bdb193126!8m2!3d-0.6450325!4d119.7375816!16s%2Fg%2F11bx1z4w2v!19sChIJ_zAZS3e3iy0RJjEZ24sBBqY?authuser=0&hl=id&rclk=1,"-0.6450325, 119.7375816"
beach_0125,Pantai Malalayang,-,1469,4.4,https://lh3.ggpht.com/p/AC9h4noU37bh9jipvIHSoYjFDhKHSgWX9L59oWgGBEPwj_cSrh3xKJb95wZePG1krmFFS6rwCJGjWz0VdrQJoqh7JM6DKGa8gHf8UcwS5yWdTbvaOiO9koBsoEHkVaCigj4OTN4DMt2C=s1024,"Jalan Laut Sulawesi, Malalayang Dua, Kec. Malalayang, Kota Manado, Sulawesi Utara","pantainya, pemandangan, sunset, tempat wisata, gorengan, pinggir pantai, snorkling, pemerintah, masyarakat, macet",https://www.google.com/maps/place/Pantai+Malalayang/data=!4m7!3m6!1s0x328774393408552f:0x7fd2a1cdf718aaf4!8m2!3d1.4601924!4d124.7947918!16s%2Fg%2F11btvb9vwt!19sChIJL1UINDl0hzIR9KoY982h0n8?authuser=0&hl=id&rclk=1,"1.4601924, 124.7947918"
beach_0126,Pantai Kilo Lima,-,1466,4.5,https://lh3.ggpht.com/p/AC9h4nqgyGO1wPI7nd8NDPcEc5tHYD0TYVk-Jmmg2Sgze4R9GgL-IaI8kfgHILEo1Nm8Sgux5_vJBQFQ-6LwUgPsBHg5iUWYVTRZS9V3Drv9C34GuH2cZn-_4IpKPbjZTq_AIdHSpC0h=s1024,"Jl. Dr. Moh. Hatta No.129, pantai Km5, Kec. Luwuk Selatan, Kabupaten Banggai, Sulawesi Tengah","wisata, snorkeling, pemandangan, santai, pisang goreng, liburan, karang, jus, masyarakat, bandara",https://www.google.com/maps/place/Pantai+Kilo+Lima/data=!4m7!3m6!1s0x2d86a127457b17ef:0x40a25e1ad913fd5a!8m2!3d-0.9860956!4d122.7922576!16s%2Fg%2F11csq9tj_5!19sChIJ7xd7RSehhi0RWv0T2RpeokA?authuser=0&hl=id&rclk=1,"-0.9860956, 122.7922576"
beach_0127,Pantai Ide,-,1258,4.6,https://lh3.ggpht.com/p/AC9h4nqnOIIfkb7BRnr6VHLJNfG7mDSs9d5JHBC0E8c1IcOloJXaRnQO896FTYnvkqb0pGADjscIBx5Nn8gynbPvKpD0iLZMoCZ1pYvuhyTGmUCkwk40_x-bheu8SkdHasozX0UO8ebnPQ=s1024,"F8MR+VWJ, Magani, Kec. Nuha, Kabupaten Luwu Timur, Sulawesi Selatan 92983","danau, berenang, pemandangan, rekreasi, liburan, sore, kebersihan, air tawar, sejuk, toilet",https://www.google.com/maps/place/Pantai+Ide/data=!4m7!3m6!1s0x2d90661b317def83:0xe752d80ea834e2e4!8m2!3d-2.5152898!4d121.3422809!16s%2Fg%2F11bxg1kjrg!19sChIJg-99MRtmkC0R5OI0qA7YUuc?authuser=0&hl=id&rclk=1,"-2.5152897999999997, 121.34228089999999"
beach_0128,Pantai Tanjung Bira,-,1152,4.6,https://lh3.ggpht.com/p/AC9h4nq9MbYdQq_DlOX4ZNT1K0bX8wcuIRPmPaZDLvyNv8Xf3gx2l4zZYXKvbkVUHubz30Mw46TlfpgBdOuYMXDCsL_QdhjcGARw2hYMHUgJzGTCO9mUgdNJ64YlZxD11FAD5chOCZk=s1024,"9FP4+3P7, Tanjung, Bira, Kec. Bonto Bahari, Kabupaten Bulukumba, Sulawesi Selatan 95752","pasir, penginapan, pemandangan, snorkeling, banana boat, ombak, kebersihan, destinasi wisata, tepung, penangkaran",https://www.google.com/maps/place/Pantai+Tanjung+Bira/data=!4m7!3m6!1s0x2dbbf3ecaf30b671:0x113e2e2194f9acd0!8m2!3d-5.6148403!4d120.4567972!16s%2Fg%2F11b7wcb8_j!19sChIJcbYwr-zzuy0R0Kz5lCEuPhE?authuser=0&hl=id&rclk=1,"-5.6148403, 120.4567972"
beach_0129,Pantai Nirwana,"Lokasi populer yang terkenal dengan pantai berpasir luas, laut biru kehijauan & panorama matahari terbenam.",1144,4.5,https://lh3.ggpht.com/p/AC9h4noBd698wzNcC1tmUxu2CbHM-KRmenUnaGMFimme5D6xXPx2Xc0jgK71GEjLkQfBn4xeqgw-vyED6YjvGyftqTZOS0S3PxnYrQycyWfeezlIMotT7jIgk7qn8YoulAgZcEn-3B4=s1024,Sulawesi Tenggara,"wisata, pemandangan, kebersihan, gazebo, mata, masyarakat, surga, hati, bakar, alat",https://www.google.com/maps/place/Pantai+Nirwana/data=!4m7!3m6!1s0x2da4705b2c94b0af:0xe2f09eb8bf711079!8m2!3d-5.5238528!4d122.5679832!16s%2Fg%2F11byck_v_q!19sChIJr7CULFtwpC0ReRBxv7ie8OI?authuser=0&hl=id&rclk=1,"-5.523852799999999, 122.5679832"
beach_0130,Pantai Dato Majene,-,1106,4.5,https://lh3.ggpht.com/p/AC9h4noYnLtceat1zB0NhHqt-wHEcC7gjqQgqzCELT8Mvz-MG_N1FuFbR1SbXC404r1X1znOAOyhnpj8TLyXIx2E4Z_KfgJvWcKdfd6TbidNF5fECcnfce01AiQJvtiZQ2B5trPZZttvkA=s1024,"Dusun Pangale, Baurung, Kec. Banggae Tim., Kabupaten Majene, Sulawesi Barat 91412","pemandangan, wisata, foto, tebing, kebersihan, gazebo, jembatan, penginapan, batu karang, pemerintah",https://www.google.com/maps/place/Pantai+Dato+Majene/data=!4m7!3m6!1s0x2d94bf625060110f:0xb848969411c2777e!8m2!3d-3.5595037!4d118.9843342!16s%2Fg%2F11c0qfrhpw!19sChIJDxFgUGK_lC0RfnfCEZSWSLg?authuser=0&hl=id&rclk=1,"-3.5595037, 118.98433419999999"
beach_0131,Pantai Harapan Ammani,-,1000,4.2,https://lh3.ggpht.com/p/AC9h4nqYePnXoHoZ85fd5KBEluUr5_kqZDqeGhUh88qj6-qzRXarZmjLM7Cxo5cDbHTSbF5vXmWXtrCg83DJ1Z5p3FmQ4iywB6J14ttI-i61Ntf5Ddq1QHuKX44k0MkXYBFYPduVm5fK=s1024,"Pantai harapan ammani, Mattiro Tasi, Kec. Mattiro Sompe, Kabupaten Pinrang, Sulawesi Selatan 91261","liburan, ikan bakar, karaoke, seafood, gazebo, rekreasi, mandi, kebersihan, banana boat, udang",https://www.google.com/maps/place/Pantai+Harapan+Ammani/data=!4m7!3m6!1s0x2d945421ec8b3f27:0xac7eed084f8e65e3!8m2!3d-3.7620264!4d119.4858786!16s%2Fg%2F11c3_9y7pq!19sChIJJz-L7CFUlC0R42WOTwjtfqw?authuser=0&hl=id&rclk=1,"-3.7620264, 119.48587859999999"
beach_0132,Pantai Lumpue,-,850,4.0,https://lh3.ggpht.com/p/AC9h4nq2o_0JicoWEaL0TWFo4hrW-Jfr2dFpMGc5UFEUC5xKeLi3wHhyx9XkpPSu0bp8pC6rzmRskveqTBKpBq5Zo3v62wGBo2iveT93PmZaSa1ExFdvh9B18WVdN53SB2T-dlijoKI_ZQ=s1024,"Jl. Pinggir Laut No.18, Lumpue, Kec. Bacukiki Bar., Kota Parepare, Sulawesi Selatan 91123","wisata, kebersihan, liburan, pemerintah, gazebo, alam, pemandangan, ombak, masyarakat, plastik",https://www.google.com/maps/place/Pantai+Lumpue/data=!4m7!3m6!1s0x2d95bcc09fdaecb5:0xc8903b5cf046e41e!8m2!3d-4.0570288!4d119.622249!16s%2Fg%2F11clybypby!19sChIJtezan8C8lS0RHuRG8Fw7kMg?authuser=0&hl=id&rclk=1,"-4.057028799999999, 119.622249"
beach_0133,Pantai Toronipa,-,804,4.1,https://lh3.ggpht.com/p/AC9h4nphuMbtN_THQvrsd_S1nM3rRFO2GMXzsjJrCB-ZfX3LG_9_s_ag4MXBsSIdYiT32xcKqYjLtDtY2PWDV9uUcTkJbq_jmadjmq3Wf74nAeN3tHlA5UYVjUqiDyshp5fZ3PSUCok9=s1024,"Unnamed Road,, Toronipa, Soropia, Kabupaten Konawe, Sulawesi Tenggara 93351","pungli, tempat wisata, liburan, gazebo, rekreasi, banana boat, permainan, fasilitas, donat, perahu pisang",https://www.google.com/maps/place/Pantai+Toronipa/data=!4m7!3m6!1s0x2d98e973940bd0d7:0x8d6717741f95e82e!8m2!3d-3.8973773!4d122.6650554!16s%2Fg%2F11c5btv_rp!19sChIJ19ALlHPpmC0RLuiVH3QXZ40?authuser=0&hl=id&rclk=1,"-3.8973773, 122.6650554"
beach_0134,Pantai Marina Bantaeng,-,715,4.2,https://lh3.ggpht.com/p/AC9h4noqXK4m60jFwXQCotQ--9qWXqrJJFw696vPW4WbItZx1G83X-9v4V-kjAuCdjf7mIe8miom89q0xcLqIBeOuWfrCVAKp3d0ZqLHEVtFPvfVzPXMnTjO0iP_i2rDO_4ChbngOO3u=s1024,"Baruga, Pa'jukukang, Baruga, Kec. Pajukukang, Kabupaten Bantaeng, Sulawesi Selatan 92561","wisata, gazebo, pemandangan, kelapa, penginapan, orang, masjid, rest area, selatan, kebersihan",https://www.google.com/maps/place/Pantai+Marina+Bantaeng/data=!4m7!3m6!1s0x2db954f78dae4cbb:0xca5543aa726933bb!8m2!3d-5.5850848!4d120.1006085!16s%2Fg%2F11b7kcjh9l!19sChIJu0yujfdUuS0RuzNpcqpDVco?authuser=0&hl=id&rclk=1,"-5.5850848, 120.10060849999999"
beach_0135,Pantai Anging Mammiri,-,663,4.3,https://lh3.ggpht.com/p/AC9h4nrGk2oXbaNh35ta4jM9Xcj1gOtAJL5UZ9-c51bY_U0eagC2I_CxhG_3ue7xd7peDgdbgYMqj39_KCOBqN8xKlvpXr2Q9-wJ1cDJYjKgd0ptjSbJrCPId1jAKjf9WfupNncbaNgw=s1024,"Jl. Metro Tj. Bunga, Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90225","wisata, rekreasi, kebersihan, liburan, gazebo, santai, orang, ombak, fasilitas, terapi",https://www.google.com/maps/place/Pantai+Anging+Mammiri/data=!4m7!3m6!1s0x2dbf1d09ed927acb:0x55410de5e97d1932!8m2!3d-5.1806802!4d119.3893833!16s%2Fg%2F11c0pysrv9!19sChIJy3qS7Qkdvy0RMhl96eUNQVU?authuser=0&hl=id&rclk=1,"-5.180680199999999, 119.38938329999999"
beach_0136,Pantai Indah Bosowa,-,623,4.3,https://lh3.ggpht.com/p/AC9h4nr6AXLfIN9vjSBh7iwJAGnfkjHpkCq1C2dVDxUohgkpIuWV4wS6FwI2889rGwEtVWnBAM89gP6XinXWQ15P3yA82a4ASl5mGWLAgeK4d0lIx-bit1JqyktfmphKl0MNUlq2H7WemA=s1024,"R9PQ+46G, Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224","pantainya, sunset, gazebo, kebersihan, toilet, air bersih, fasilitas, badan, ombak, tempat sampah",https://www.google.com/maps/place/Pantai+Indah+Bosowa/data=!4m7!3m6!1s0x2dbf1d895a49ebe7:0xa3149ee1b45b7cb2!8m2!3d-5.164686!4d119.3880937!16s%2Fg%2F11mk5rbpy0!19sChIJ5-tJWokdvy0RsnxbtOGeFKM?authuser=0&hl=id&rclk=1,"-5.164686, 119.3880937"
